transaction_status,dollarsobligated,maj_fund_agency_cat,contractingofficeid,fundingrequestingofficeid,fundedbyforeignentity,signeddate,effectivedate,currentcompletiondate,ultimatecompletiondate,lastdatetoorder,descriptionofcontractrequirement,vendorname,vendoralternatename,streetaddress,streetaddress2,streetaddress3,city,state,zipcode,vendorcountrycode,vendor_state_code,congressionaldistrict,dunsnumber,parentdunsnumber,phoneno,faxno,registrationdate,renewaldate,mod_parent,statecode,placeofperformancecity,pop_state_code,placeofperformancecountrycode,placeofperformancezipcode,pop_cd,placeofperformancecongressionaldistrict,productorservicecode,fiscal_year,extentcompeted,reasonnotcompeted,numberofoffersreceived,solicitationprocedures,typeofsetaside,localareasetaside,numberofemployees,annualrevenue,issbacertifiedsmalldisadvantagedbusiness,educationalinstitutionflag,womenownedflag,veteranownedflag,minorityownedbusinessflag,tribalgovernmentflag,ishispanicservicinginstitution,iswomenownedsmallbusiness,isecondisadvwomenownedsmallbusiness,isjointventurewomenownedsmallbusiness,isjointventureecondisadvwomenownedsmallbusiness,walshhealyact,servicecontractact,davisbaconact,clingercohenact,last_modified_date
Active,132095,"3600: VETERANS AFFAIRS, DEPARTMENT OF",0069D: 69D-NETWORK CONTRACT OFFICE 12,0069D: 69D-NETWORK CONTRACT OFFICE 12,,2/11/2015,2/11/2015,4/17/2015,6/30/2015,,FIBROSCAN 502 TOUCH SYSTEM,"SANDHILL SCIENTIFIC, INC.",SANDHILL,9150 COMMERCE CENTER CIR STE 500,,,HIGHLANDS RANCH,CO,801291563,UNITED STATES,CO,6,1829084,64758597,3034707020,3034702975,12/13/2001,07/24/2015,SANDHILL SCIENTIFIC  INC.,CO: COLORADO,LITTLETON,CO: COLORADO,USA: UNITED STATES,801292385,CO06,CO06,"6515: MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",2015,C: NOT COMPETED,ONE: ONLY ONE SOURCE - OTHER ,1,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,N,120,18500000,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/11/2015
Active,14800,2800: SOCIAL SECURITY ADMINISTRATION,00600: SOCIAL SECURITY ADMINISTRATION,00600: SOCIAL SECURITY ADMINISTRATION,,1/12/2015,1/16/2015,12/31/2015,12/31/2015,,IGF::CL::IGF    CLOSELY ASSOCIATED - REGIONAL MEDICAL CONTRACTOR SERVICES FOR REGION 8,STUART LERMAN,,1136 PRESERVE CIR,,,GOLDEN,CO,804017045,UNITED STATES,CO,2,138921155,138921155,3035263081,3035263081,11/07/2003,04/09/2014,STUART LERMAN,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802946000,CO01,CO01,Q526: MEDICAL- MEDICAL/PSYCHIATRIC CONSULTATION,2015,F: COMPETED UNDER SAP,,1,SP1: SIMPLIFIED ACQUISITION,SBA: SMALL BUSINESS SET ASIDE - TOTAL,N,1,46000,N,N,N,Y,N,N,N,N,N,N,N,X: Not Applicable,Y,X,N,1/12/2015
Active,7248.8,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00791: DEPT OF VETERANS AFFAIRS,00791: DEPT OF VETERANS AFFAIRS,,1/20/2015,1/20/2015,2/10/2015,2/10/2015,,EXPRESS REPORT:,FRONTLINE MEDICAL SERVICES LLC,,1025 W 7TH AVE,,,DENVER,CO,802044435,UNITED STATES,CO,1,623980252,623980252,3036810444,7202210677,04/20/2006,02/20/2013,FRONTLINE MEDICAL SERVICES LLC,CO: COLORADO,CASTLE ROCK,CO: COLORADO,USA: UNITED STATES,801047521,CO04,CO04,"6515: MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",2015,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SO,,27,NP: NEGOTIATED PROPOSAL/QUOTE,SBA: SMALL BUSINESS SET ASIDE - TOTAL,N,2,3000000,N,N,N,Y,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/6/2015
Active,75383.21,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00246: 246-NETWORK CONTRACTING OFFICE 6,00246: 246-NETWORK CONTRACTING OFFICE 6,,2/6/2015,2/6/2015,6/15/2015,6/15/2015,,IGF::CL::IGF HARMONY EQUIPMENT FOR WINSTON-SALEM,BUFFALO SUPPLY INC,,1650 COAL CREEK DR STE A,,,LAFAYETTE,CO,800268867,UNITED STATES,CO,2,109070714,109070714,3036666333,3036668518,04/09/2002,04/22/2011,BUFFALO SUPPLY INC,CO: COLORADO,LAFAYETTE,CO: COLORADO,USA: UNITED STATES,800261356,CO02,CO02,6640: LABORATORY EQUIPMENT AND SUPPLIES,2015,A: FULL AND OPEN COMPETITION,,2,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SBA: SMALL BUSINESS SET ASIDE - TOTAL,N,15,65000000,N,N,Y,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/6/2015
Active,-12646.35,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00246: 246-NETWORK CONTRACTING OFFICE 6,00246: 246-NETWORK CONTRACTING OFFICE 6,,2/6/2015,2/6/2015,4/30/2015,4/30/2015,,HOSPITAL LIGHTS,BUFFALO SUPPLY INC,,1650 COAL CREEK DR STE A,,,LAFAYETTE,CO,800268867,UNITED STATES,CO,2,109070714,109070714,3036666333,3036668518,04/09/2002,04/22/2011,BUFFALO SUPPLY INC,NC: NORTH CAROLINA,FAYETTEVILLE,NC: NORTH CAROLINA,USA: UNITED STATES,283014817,NC02,NC02,"6515: MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",2015,A: FULL AND OPEN COMPETITION,,2,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE: NO SET ASIDE USED.,N,15,65000000,N,N,Y,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/6/2015
Active,5335.21,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00244: 244-NETWORK CONTRACT OFFICE 4,00646: 646-PITTSBURG,,2/9/2015,2/9/2015,2/9/2015,2/9/2015,,SURGICAL HARDWARE,BUFFALO SUPPLY INC,,1650 COAL CREEK DR STE A,,,LAFAYETTE,CO,800268867,UNITED STATES,CO,2,109070714,109070714,3036666333,3036668518,04/09/2002,04/22/2011,BUFFALO SUPPLY INC,CO: COLORADO,LAFAYETTE,CO: COLORADO,USA: UNITED STATES,800268867,CO02,CO02,"6515: MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",2015,A: FULL AND OPEN COMPETITION,,1,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE: NO SET ASIDE USED.,N,15,65000000,N,N,Y,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/9/2015
Active,4046.71,"1500: JUSTICE, DEPARTMENT OF","40606: FLORENCE, ADX","40606: FLORENCE, ADX",,2/9/2015,2/9/2015,2/17/2015,2/17/2015,,IGF::OTF::IGF OTHER FUNCTIONS 151060 BAKED GOODS FOR FCC FLORENCE,"EARTHGRAINS BAKING COMPANIES, INC",,7300 BRIGHTON RD,,,COMMERCE CITY,CO,800221503,UNITED STATES,CO,7,961949278,810939686,3032882675,3032879073,03/07/2002,03/14/2014,Bimbo Bakeries USA  Inc,CO: COLORADO,COMMERCE CITY,CO: COLORADO,USA: UNITED STATES,800221503,CO07,CO07,8920: BAKERY AND CEREAL PRODUCTS,2015,F: COMPETED UNDER SAP,,1,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,4000,500000000,N,N,N,N,N,N,N,N,N,N,N,N: No,N,N,N,2/9/2015
Active,3900.75,"1200: AGRICULTURE, DEPARTMENT OF",6197: ANIMAL & PLANT HEALTH INSPECTION SERVICE,6197: ANIMAL & PLANT HEALTH INSPECTION SERVICE,,2/9/2015,2/9/2015,3/31/2015,3/31/2015,,"ATTN; SARA MATCHIE//IAS-6197-15-7121//REQ #14713//MESA MONITORING, INC.",MESA MONITORING INC.,,12100 W 6TH AVE,,,LAKEWOOD,CO,802281252,UNITED STATES,CO,7,79241463,79241463,3039878000,,01/06/2014,01/05/2016,MESA MONITORING INC.,IA: IOWA,AMES,IA: IOWA,USA: UNITED STATES,500101128,IA04,IA04,6640: LABORATORY EQUIPMENT AND SUPPLIES,2015,C: NOT COMPETED,ONE: ONLY ONE SOURCE - OTHER ,1,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,N,40,20000000,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/9/2015
Active,4000,"1400: INTERIOR, DEPARTMENT OF THE",00005: OFFICE OF VALUATION SERVICES,00005: OFFICE OF VALUATION SERVICES,,2/9/2015,2/9/2015,5/11/2015,5/11/2015,,IGF::OT::IGF FOR OTHER FUNCTIONS ROMO 05-107 / P15078,INTERWEST APPRAISAL LTD,CONSERVATION VALUES,37135 SOARING EAGLE CIR,,,WINDSOR,CO,805508414,UNITED STATES,CO,4,627386258,627386258,9706749220,8662887414,09/14/2008,11/06/2015,INTERWEST APPRAISAL LTD,CO: COLORADO,WINDSOR,CO: COLORADO,USA: UNITED STATES,805508414,CO04,CO04,R411: SUPPORT- PROFESSIONAL: REAL PROPERTY APPRAISALS,2015,F: COMPETED UNDER SAP,,1,SP1: SIMPLIFIED ACQUISITION,SBA: SMALL BUSINESS SET ASIDE - TOTAL,N,1,150000,Y,N,N,N,N,N,N,N,N,N,N,N: No,N,N,N,2/9/2015
Active,20000,6800: ENVIRONMENTAL PROTECTION AGENCY,HCO00: HEADQUARTERS PROCUREMENT OPERATIONS DIVISION (HPOD),6820: OFFICE FOR AIR AND RADIATION (OAR),,12/15/2014,12/15/2014,9/29/2015,9/29/2015,,"INCREMENTAL FUNDING TO INITIATE TASK ORDER FOR EP-W-10-032/TO402, GREENCHILL, COR: TOM LAND IGF::CL,CT::IGF",STRATUS CONSULTING INC.,,1881 9TH ST STE 201,,,BOULDER,CO,803025148,UNITED STATES,CO,2,47440297,47440297,3033818000,3033818200,02/05/2002,06/28/2011,STRATUS CONSULTING INC.,CO: COLORADO,BOULDER,CO: COLORADO,USA: UNITED STATES,803025148,CO02,CO02,R499: SUPPORT- PROFESSIONAL: OTHER,2015,A: FULL AND OPEN COMPETITION,,1,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE: NO SET ASIDE USED.,N,63,12000000,N,N,N,N,N,N,N,N,N,N,N,N: No,N,N,N,12/15/2014
Active,150000,9700: DEPT OF DEFENSE,W900KK: W6EC PEO STRI ORLANDO,HQ0110: DEFENSE TEST RESOURCE MGMT CENTER,,10/16/2014,10/16/2014,8/25/2015,8/25/2016,,"OPTION 1 ICRS PHASE 2, INCREMENTAL FUNDING VIA SLIN 000203 IN THE AMOUNT OF $150,000.","SEMQUEST, INC.",,320 N ACADEMY BLVD STE 206,,,COLORADO SPRINGS,CO,809093868,UNITED STATES,CO,5,50873459,50873459,7194478757,7752563854,09/17/2002,09/16/2013,SEMQUEST INC,CO: COLORADO,COLORADO SPRINGS,CO: COLORADO,USA: UNITED STATES,809093868,CO05,CO05,AZ12: R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2015,A: FULL AND OPEN COMPETITION,,14,BR: BASIC RESEARCH ,NONE: NO SET ASIDE USED.,N,5,650000,N,N,N,N,N,N,N,N,N,N,N,N: No,N,N,N,10/16/2014
Active,0,9700: DEPT OF DEFENSE,W911SF: W6QM MICC-FT BENNING,W90KQ5: W6YG USALRCTR FT BENNING,,11/4/2014,11/3/2014,4/4/2015,4/4/2015,,"LABOR, GSA TRANSPORTATION (131 QLOG)",EXELIS SYSTEMS CORPORATION,FKA: ITT SYSTEMS,655 SPACE CENTER DR,,,COLORADO SPRINGS,CO,809153616,UNITED STATES,CO,5,30468243,79387563,7196376370,7195913673,01/22/2002,12/10/2014,VECTRUS SYSTEMS CORPORATION,CO: COLORADO,COLORADO SPRINGS,CO: COLORADO,USA: UNITED STATES,809153616,CO05,CO05,R706: SUPPORT- MANAGEMENT: LOGISTICS SUPPORT,2015,C: NOT COMPETED,ONE: ONLY ONE SOURCE - OTHER ,1,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,N,11154,1353723008,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,Y,X,N,11/4/2014
Active,21905.63,9700: DEPT OF DEFENSE,HC1064: J7 WHITE HOUSE COMM AGENCY,HC1064: J7 WHITE HOUSE COMM AGENCY,,11/3/2014,11/3/2014,12/3/2014,12/3/2014,,PANASONIC,"COUNTERTRADE PRODUCTS, INC.",,7585 W 66TH AVE,,,ARVADA,CO,800033969,UNITED STATES,CO,7,144293636,144293636,3034249710,3034218225,10/24/2001,04/09/2011,COUNTERTRADE PRODUCTS  INC.,CO: COLORADO,ARVADA,CO: COLORADO,USA: UNITED STATES,800023584,CO07,CO07,5810: COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS,2015,A: FULL AND OPEN COMPETITION,,7,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE: NO SET ASIDE USED.,N,48,74000000,N,N,Y,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,11/3/2014
Active,3067.92,"1400: INTERIOR, DEPARTMENT OF THE",00002: OFFICE OF ACQUISITION AND GRANTS - DENVER,00002: OFFICE OF ACQUISITION AND GRANTS - DENVER,,1/11/2015,1/11/2015,5/31/2015,5/31/2015,,IGF::OT::IGF - ROOF REPLACEMENT ON ADMINISTRATIVE BUILDING,NEI CONSTRUCTION LLC,,41199 HWY 6,,,AVON,CO,81620,UNITED STATES,CO,2,78741957,78741957,9703761564,9709495354,02/28/2013,04/15/2015,NEI CONSTRUCTION LLC,ND: NORTH DAKOTA,JAMESTOWN,ND: NORTH DAKOTA,USA: UNITED STATES,584019736,ND00,ND00,Z2AA: REPAIR OR ALTERATION OF OFFICE BUILDINGS,2015,F: COMPETED UNDER SAP,,5,SP1: SIMPLIFIED ACQUISITION,SBA: SMALL BUSINESS SET ASIDE - TOTAL,N,1,1,N,N,N,N,N,N,N,N,N,N,N,N: No,N,Y,N,1/11/2015
Active,2332,"7000: HOMELAND SECURITY, DEPARTMENT OF",PRE20: PREPAREDNESS BRANCH,PRE20: PREPAREDNESS BRANCH,,2/11/2015,3/16/2015,3/21/2015,3/21/2015,,IGF::OT::IGF  NFA COURSE INSTRUCTION,"DIERSHOW, WILLIAM",,2061 SHAVANO PL,,,LOVELAND,CO,805388775,UNITED STATES,CO,2,78760676,78760676,9703978284,9703978284,03/11/2013,03/03/2015,DIERSHOW  WILLIAM,WA: WASHINGTON,MCCLEARY,WA: WASHINGTON,USA: UNITED STATES,985579650,WA06,WA06,U009: EDUCATION/TRAINING- GENERAL,2015,F: COMPETED UNDER SAP,,4,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,1,15000,N,N,N,Y,N,N,N,N,N,N,N,N: No,N,N,N,2/19/2015
Active,7900.2,"6900: TRANSPORTATION, DEPARTMENT OF",00068: CENTRAL FEDERAL LANDS HIGHWAY DIVISION,00068: CENTRAL FEDERAL LANDS HIGHWAY DIVISION,,2/20/2015,2/20/2015,3/31/2016,3/31/2016,,IGF::CT::IGF HI STP SR99(1) KIPAPA STREAM BRIDGE  DTFH68-14-D-00010/0029 INDEPENDENT QUALITY REVIEW OF PS&E DELIVERABLES,JACOBS ENGINEERING GROUP INC.,,707 17TH ST STE 2300,,,DENVER,CO,802023404,UNITED STATES,CO,1,829578272,74103508,3143354144,3143355137,02/16/2009,07/05/2014,JACOBS ENGINEERING GROUP INC.,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802023404,CO01,CO01,"C211: ARCHITECT AND ENGINEERING- GENERAL: LANDSCAPING, INTERIOR LAYOUT, AND DESIGNING",2015,A: FULL AND OPEN COMPETITION,,1,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE: NO SET ASIDE USED.,N,48600,10396986368,N,N,N,N,N,N,N,N,N,N,N,N: No,N,N,N,2/20/2015
Active,0,"1400: INTERIOR, DEPARTMENT OF THE",00009: NAVAJO REGION ,00009: NAVAJO REGION ,,2/20/2015,2/20/2015,6/30/2018,6/30/2018,,IGF::OT::IGF::  MOD TO CHANGE THE FBMS COR.  SPEECH-LANGUAGE PATHOLOGY THERAPY SERVIC,SPEECH THERAPY ASSOCIATES LLC,,160 ST ANDREWS CIR,,,DURANGO,CO,813017142,UNITED STATES,CO,3,96323501,96323501,9707497437,9702599737,10/16/2003,07/16/2014,SPEECH THERAPY ASSOCIATES LLC,AZ: ARIZONA,RED VALLEY,AZ: ARIZONA,USA: UNITED STATES,865442007,AZ01,AZ01,U009: EDUCATION/TRAINING- GENERAL,2015,F: COMPETED UNDER SAP,,1,SP1: SIMPLIFIED ACQUISITION,SBA: SMALL BUSINESS SET ASIDE - TOTAL,N,2,450000,N,N,Y,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/20/2015
Active,22222.1,9700: DEPT OF DEFENSE,SPRMM1: SPRMM1 DLA MECHANICSBURG,N00104: NAVSUP WEAPON SYSTEMS SUPPORT MECH,,10/28/2014,10/28/2014,3/18/2015,3/18/2015,,"GOVERNOR,DIESEL ENG","WOODWARD, INC.",INDUSTRIAL PRODUCTS GROUP,1000 E DRAKE RD,,,FORT COLLINS,CO,805251800,UNITED STATES,CO,2,7070055,5069380,9704983493,9704983493,06/20/2001,10/21/2015,WOODWARD GOVERNOR COMPANY,CO: COLORADO,FORT COLLINS,CO: COLORADO,USA: UNITED STATES,805251800,CO02,CO02,"2910: ENGINE FUEL SYSTEM COMPONENTS, NONAIRCRAFT",2015,G: NOT COMPETED UNDER SAP,SP2: SAP NON-COMPETITION,1,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,1500,350,N,N,N,N,N,N,N,N,N,N,N,N: No,N,N,N,10/30/2014
Active,6700,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00438: 438-SIOUX FALLS VA MEDICAL CENTER,00636: 636-NEBRASKA WESTERN-IOWA,,2/4/2015,2/4/2015,4/30/2015,4/30/2015,,QUALIFIED ELEVATOR INSPECTOR SERVICE IGF::OT::IGF,"RD3, INC.",RD3 SUSTAINABLE SOLUTIONS,9871 E PROGRESS CIR,,,GREENWOOD VILLAGE,CO,801113672,UNITED STATES,CO,6,943604913,943604913,3037730109,7203063227,03/03/2009,06/23/2012,RD3  INC.,NE: NEBRASKA,OMAHA,NE: NEBRASKA,USA: UNITED STATES,681051850,NE02,NE02,J013: MAINT/REPAIR/REBUILD OF EQUIPMENT- AMMUNITION AND EXPLOSIVES,2015,A: FULL AND OPEN COMPETITION,,3,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE: NO SET ASIDE USED.,N,11,750000,N,N,Y,N,N,N,N,N,N,N,N,X: Not Applicable,Y,N,N,2/10/2015
Active,-527.87,"8900: ENERGY, DEPARTMENT OF",00006: RICHLAND OPERATIONS OFFICE,00006: RICHLAND OPERATIONS OFFICE,,2/10/2015,2/10/2015,9/30/2014,9/30/2014,,"IGF::CL::IGF - THE PURPOSE OF THIS MODIFICATION IS TO DEOBLIGATE FUNDS FOR CONTRACT CLOSEOUT.  DE-BP0003272  PROVIDED FOR OPERATIONAL AND ADMINISTRATIVE BUSINESS SUPPORT SERVICES FOR THE U.S. DEPARTMENT OF ENERGY, RICHLAND OPERATIONS OFFICE, ASSISTANT MANAGER FOR SAFETY AND ENVIRONMENT (AMSE).","CORPORATE ALLOCATION SERVICES, INC.",,12110 PECOS ST STE 210,,,DENVER,CO,802343343,UNITED STATES,CO,7,84339287,84339287,,,11/03/2002,06/19/2009,CORPORATE ALLOCATION SERVICES  INC.,WA: WASHINGTON,RICHLAND,WA: WASHINGTON,USA: UNITED STATES,993523589,WA04,WA04,R499: SUPPORT- PROFESSIONAL: OTHER,2015,A: FULL AND OPEN COMPETITION,,2,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SBA: SMALL BUSINESS SET ASIDE - TOTAL,N,120,4000000,N,N,Y,N,N,N,N,N,N,N,N,X: Not Applicable,Y,X,N,2/10/2015
Active,58475,"1500: JUSTICE, DEPARTMENT OF",HQ006: JPATS CONTRACTS,HQ006: JPATS CONTRACTS,,10/6/2014,10/1/2014,9/30/2015,9/30/2015,,AIRCRAFT NAVIGATIONAL MAPPING&CHARTING SERVICES IGF::OT::IGF,"JEPPESEN SANDERSON, INC.",JEPPESEN A BOEING COMPANY,55 INVERNESS DR E,,,ENGLEWOOD,CO,801125412,UNITED STATES,CO,6,7061062,9256819,3033286127,3033284113,07/31/2001,12/18/2014,THE BOEING COMPANY,OK: OKLAHOMA,OKLAHOMA CITY,OK: OKLAHOMA,USA: UNITED STATES,731596829,OK04,OK04,T004: PHOTO/MAP/PRINT/PUBLICATION- CHARTING,2015,G: NOT COMPETED UNDER SAP,SP2: SAP NON-COMPETITION,1,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,3200,2000000000,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,10/6/2014
Active,2027.35,"1400: INTERIOR, DEPARTMENT OF THE",00006: CONTRACTING AND GENERAL SERVICES DIV,00006: CONTRACTING AND GENERAL SERVICES DIV,,2/5/2015,2/5/2015,3/5/2015,3/5/2015,,ULTRA LIGHT WEIGHT LAPTOP FOR MT PFW,"COUNTERTRADE PRODUCTS, INC.",,7585 W 66TH AVE,,,ARVADA,CO,800033969,UNITED STATES,CO,7,144293636,144293636,3034249710,3034218225,10/24/2001,04/09/2011,COUNTERTRADE PRODUCTS  INC.,MT: MONTANA,MALTA,MT: MONTANA,USA: UNITED STATES,595389606,MT00,MT00,"7021: ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL",2015,A: FULL AND OPEN COMPETITION,,1,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE: NO SET ASIDE USED.,N,48,74000000,N,N,Y,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/5/2015
Active,0,2800: SOCIAL SECURITY ADMINISTRATION,00600: SOCIAL SECURITY ADMINISTRATION,00600: SOCIAL SECURITY ADMINISTRATION,,2/5/2015,2/5/2015,2/28/2015,2/28/2015,,IGF::CL::IGF    CLOSELY ASSOCIATED CLOSELY ASSOCIATED - REGIONAL MEDICAL CONTRACTOR SERVICES FOR REGION 8,"BERKOWITZ, MARK PSY D",,11190 E CIMMARON DR,,,ENGLEWOOD,CO,801115826,UNITED STATES,CO,6,825716202,825716202,7204891714,7204891040,09/05/2003,02/01/2011,BERKOWITZ  MARK PSY D,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802946000,CO01,CO01,Q526: MEDICAL- MEDICAL/PSYCHIATRIC CONSULTATION,2015,F: COMPETED UNDER SAP,,1,SP1: SIMPLIFIED ACQUISITION,SBA: SMALL BUSINESS SET ASIDE - TOTAL,N,1,165000,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/5/2015
Active,208.33,"2000: TREASURY, DEPARTMENT OF THE",RS901: DEPT OF TREAS/INTERNAL REVENUE SERVICE,RS901: DEPT OF TREAS/INTERNAL REVENUE SERVICE,,12/4/2014,12/4/2014,9/30/2015,9/30/2015,,IGF::OT::IGF  FUNDING MOD,NM INDUSTRIAL SERVICES LLC,,1001 W 42ND AVE,,,DENVER,CO,802112531,UNITED STATES,CO,1,146830711,146830711,3032104579,3032970197,07/15/2005,09/16/2015,NM INDUSTRIAL SERVICES LLC,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802112531,CO01,CO01,"J041: MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPM",2015,G: NOT COMPETED UNDER SAP,MPT: MICRO PURCHASE THRESHOLD,1,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,35,16000000,Y,N,Y,N,Y,N,N,Y,Y,N,N,X: Not Applicable,X,X,N,12/8/2014
Active,35043.27,"1400: INTERIOR, DEPARTMENT OF THE",00004: OFFICE OF ACQUISITION AND GRANTS - RESTON,00004: OFFICE OF ACQUISITION AND GRANTS - RESTON,,2/9/2015,2/9/2015,3/15/2015,3/15/2015,,FY15 #9485 AGAINST IDIQ G13PC00016,"IN-SITU, INC",,221 E LINCOLN AVE,,,FORT COLLINS,CO,805242533,UNITED STATES,CO,2,91908699,91908699,8004467488,9704981598,01/02/2002,12/18/2013,IN-SITU  INC.,MS: MISSISSIPPI,STENNIS SPACE CENTER,MS: MISSISSIPPI,USA: UNITED STATES,395290001,MS04,MS04,6695: COMBINATION AND MISCELLANEOUS INSTRUMENTS,2015,C: NOT COMPETED,ONE: ONLY ONE SOURCE - OTHER ,1,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,N,99,21289000,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/12/2015
Active,46480,"6900: TRANSPORTATION, DEPARTMENT OF",00007: DEPT OF TRANS/FEDERAL AVIATION ADMIN,00007: DEPT OF TRANS/FEDERAL AVIATION ADMIN,,2/9/2015,2/9/2015,7/31/2015,7/31/2015,,"""LEITNER POMA OF AMERICA INC. TO UPGRADE THE DISPLAY AND CABIN RADIO SYSTEM IN THE ATRAM IN EL PASO, TEXAS   "" IGF::OT::IGF","LEITNER-POMA OF AMERICA, INC.",,2746 SEEBER DR BLDG A,,,GRAND JUNCTION,CO,815060000,UNITED STATES,CO,0,52191400,260179288,9702414442,9702413023,01/30/2002,04/30/2015,POMAGALSKI,TX: TEXAS,EL PASO,TX: TEXAS,USA: UNITED STATES,799011010,TX16,TX16,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,2015,C: NOT COMPETED,ONE: ONLY ONE SOURCE - OTHER ,1,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,N,85,1,N,N,N,N,N,N,N,N,N,N,N,N: No,N,N,N,2/12/2015
Active,1528.72,"1400: INTERIOR, DEPARTMENT OF THE",00004: OFFICE OF ACQUISITION AND GRANTS - RESTON,00004: OFFICE OF ACQUISITION AND GRANTS - RESTON,,2/11/2015,2/11/2015,3/29/2015,3/29/2015,,FY15 S15023A IDIQ,"IN-SITU, INC",,221 E LINCOLN AVE,,,FORT COLLINS,CO,805242533,UNITED STATES,CO,2,91908699,91908699,8004467488,9704981598,01/02/2002,12/18/2013,IN-SITU  INC.,CA: CALIFORNIA,SACRAMENTO,CA: CALIFORNIA,USA: UNITED STATES,958196129,CA06,CA06,6695: COMBINATION AND MISCELLANEOUS INSTRUMENTS,2015,C: NOT COMPETED,ONE: ONLY ONE SOURCE - OTHER ,1,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,N,99,21289000,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,2/12/2015
